img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1078_jpeg.jpg,0,1,0.8475,0.0509,0.9998,0.9108,0.5932,0.4980,0.9076,0.0000,1.0000,0.0000,0.2258,0.3455,0.4287
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_891010114_jpeg.jpg,1,1,0.9709,0.9995,0.9725,0.4252,0.9167,1.0000,0.9992,0.0001,0.9995,0.0004,0.3650,0.5798,0.0552
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_jpeg.jpg,1,1,0.8511,1.0000,0.8428,0.9980,0.8396,0.8833,0.0637,0.0000,0.0026,0.9974,0.4998,0.3090,0.1913
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_328_jpeg.jpg,0,0,0.1848,0.0006,1.0000,0.9812,1.0000,0.0000,0.0011,0.9999,0.0001,0.0000,0.3685,0.2552,0.3763
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_jpeg.jpg,1,1,0.9960,0.9642,0.9946,0.9995,1.0000,0.9984,1.0000,0.1485,0.3155,0.5360,0.4059,0.3856,0.2085
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222_jpeg.jpg,1,1,1.0000,0.9999,1.0000,0.9975,1.0000,1.0000,0.9998,0.0000,1.0000,0.0000,0.2811,0.6435,0.0755
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_994_jpeg.jpg,0,1,0.6190,1.0000,0.1261,0.9177,0.9972,0.0001,0.9999,0.0300,0.5548,0.4153,0.2845,0.2421,0.4734
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1994_jpeg.jpg,0,1,0.6973,0.9870,0.4295,0.9229,0.9932,0.9967,0.8988,0.0000,0.9999,0.0001,0.2473,0.4388,0.3139
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065_jpeg.jpg,1,1,0.9994,1.0000,0.9958,0.9996,0.9981,1.0000,1.0000,0.0000,0.0067,0.9933,0.4531,0.2864,0.2605
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_79_jpeg.jpg,0,0,0.0006,0.0000,0.9994,0.8088,0.0001,0.0033,0.0000,1.0000,0.0000,0.0000,0.3854,0.3567,0.2579
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1950_jpeg.jpg,0,0,0.1628,0.9998,0.0028,0.4606,0.9990,0.0003,0.1616,0.0000,1.0000,0.0000,0.2727,0.4171,0.3102
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_jpeg.jpg,1,1,0.9944,0.0771,1.0000,0.9850,1.0000,1.0000,1.0000,0.0000,0.2570,0.7430,0.3487,0.3043,0.3470
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_153387314_jpeg.jpg,1,1,1.0000,1.0000,0.9999,0.9855,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.3081,0.1872,0.5047
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1773_jpeg.jpg,0,1,0.7107,0.0274,0.9849,0.6438,0.4649,0.1353,0.9953,0.0000,0.9451,0.0549,0.2296,0.4864,0.2840
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_jpeg.jpg,1,1,0.5874,1.0000,0.8971,0.1896,0.9810,0.9996,0.9718,0.0000,0.0021,0.9978,0.4825,0.2638,0.2537
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_73_jpeg.jpg,0,0,0.1565,0.0000,1.0000,0.9039,0.4584,0.8667,0.0009,0.9996,0.0000,0.0003,0.2541,0.2259,0.5200
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_525016112_jpeg.jpg,1,1,0.9828,1.0000,0.9987,0.8079,1.0000,0.9999,0.6917,0.0001,0.9771,0.0228,0.4056,0.5015,0.0929
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_503500182_jpeg.jpg,1,1,0.9999,0.9997,0.5389,0.4669,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3322,0.3566,0.3112
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_171_jpeg.jpg,0,1,0.8109,0.9999,0.9994,0.7099,0.7168,0.9973,0.9593,0.0000,0.0000,1.0000,0.2621,0.4235,0.3143
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_710_jpeg.jpg,0,0,0.3064,0.7189,0.3220,0.1407,0.4720,0.2789,0.0004,0.0000,0.9996,0.0004,0.2878,0.5562,0.1560
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_946_jpeg.jpg,0,0,0.3180,0.5888,0.0001,0.9970,0.4711,0.9996,0.0005,0.0000,0.9995,0.0005,0.2140,0.5346,0.2514
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_22932395_jpeg.jpg,1,1,0.8713,1.0000,0.9944,0.7456,0.3382,1.0000,0.9998,0.0000,1.0000,0.0000,0.3803,0.5284,0.0913
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_369319645_jpeg.jpg,1,0,0.1521,0.2544,0.0735,0.5015,0.0170,0.0001,0.9909,0.9925,0.0075,0.0000,0.7254,0.2353,0.0393
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183_jpeg.jpg,1,1,0.9988,0.0305,0.9986,0.9998,0.9991,0.9961,0.9984,0.0000,0.0000,1.0000,0.2837,0.3682,0.3481
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_jpeg.jpg,1,1,0.9999,0.9992,1.0000,0.9878,1.0000,1.0000,0.9991,0.0077,0.9920,0.0003,0.4569,0.3928,0.1502
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1470_jpeg.jpg,0,0,0.2620,0.9739,0.9717,0.4179,0.2731,0.0243,0.0002,0.0000,0.0000,1.0000,0.3605,0.3155,0.3240
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1542_jpeg.jpg,0,0,0.1664,0.9605,0.0271,0.9787,0.5581,0.2508,0.0083,0.0001,0.9872,0.0127,0.3195,0.4516,0.2289
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_113182100_jpeg.jpg,1,1,0.9805,1.0000,1.0000,0.9318,1.0000,0.8703,0.9846,0.9988,0.0008,0.0004,0.3011,0.2462,0.4527
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-middle-aged-man-with-shaved-head-gym-background_334702823_jpeg.jpg,1,1,0.9986,1.0000,0.9965,0.5994,1.0000,1.0000,1.0000,0.7536,0.2418,0.0046,0.2807,0.2016,0.5177
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_jpeg.jpg,1,1,1.0000,1.0000,0.9997,0.9865,1.0000,1.0000,1.0000,0.9912,0.0079,0.0009,0.2770,0.1954,0.5276
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_jpeg.jpg,1,1,0.8740,0.9955,0.9573,0.6321,0.9830,0.9886,0.9992,0.0000,0.3951,0.6049,0.5854,0.2213,0.1933
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_534366140_jpeg.jpg,1,1,0.9980,0.9059,0.9999,0.9989,0.9916,1.0000,1.0000,0.0004,0.0235,0.9761,0.3428,0.5528,0.1044
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_93_jpeg.jpg,0,0,0.1026,0.8252,0.3615,0.1919,0.0101,0.0000,0.0350,0.0000,0.0003,0.9997,0.5026,0.2643,0.2331
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_681057737_jpeg.jpg,1,1,0.8428,1.0000,0.9960,0.9911,1.0000,0.0669,0.6223,0.0118,0.0332,0.9550,0.5176,0.2227,0.2597
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1042_jpeg.jpg,0,0,0.4312,0.7995,0.7828,0.4381,0.0852,0.0682,0.0927,0.0000,1.0000,0.0000,0.4263,0.4069,0.1669
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_jpeg.jpg,1,1,0.9994,0.0034,0.9994,0.8681,1.0000,1.0000,0.9986,0.0000,0.9990,0.0010,0.3635,0.3108,0.3257
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_70_jpeg.jpg,0,0,0.2908,0.9079,0.0032,0.5623,1.0000,0.9991,0.2047,0.0000,1.0000,0.0000,0.2098,0.2604,0.5298
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-tent-in-field_637811136_jpeg.jpg,1,1,0.9954,0.8370,0.9997,0.6921,0.9995,1.0000,0.9747,0.0000,1.0000,0.0000,0.3370,0.3159,0.3471
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_583_jpeg.jpg,0,0,0.0106,0.0000,1.0000,0.8330,0.0000,0.0569,0.0000,1.0000,0.0000,0.0000,0.3611,0.3721,0.2668
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_jpeg.jpg,1,1,0.9975,0.9896,0.9903,0.9968,0.9959,1.0000,1.0000,0.0000,0.0125,0.9875,0.4447,0.3351,0.2202
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_288_jpeg.jpg,0,1,0.6278,0.0044,0.7876,0.9260,0.9984,0.0000,0.0057,0.0000,0.0000,1.0000,0.3284,0.3690,0.3026
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_54267348_jpeg.jpg,1,1,0.9955,1.0000,0.9979,0.4640,0.9987,0.9976,0.9872,0.0000,0.9930,0.0070,0.4814,0.3860,0.1326
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_84_jpeg.jpg,0,0,0.3340,0.8699,0.3348,0.7909,0.9989,0.2045,0.0012,0.0000,1.0000,0.0000,0.2497,0.4079,0.3424
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-lip-piercing_335192628_jpeg.jpg,1,1,0.9999,1.0000,1.0000,0.9593,1.0000,0.9996,1.0000,0.9989,0.0010,0.0001,0.2543,0.1804,0.5653
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1694_jpeg.jpg,0,1,0.5122,0.9930,0.9631,0.9964,0.0166,0.0002,0.1042,0.0000,0.0000,1.0000,0.4082,0.3885,0.2033
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-headset-on-ears_778058057_jpeg.jpg,1,1,1.0000,1.0000,0.9989,0.4076,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2892,0.1673,0.5435
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_309_jpeg.jpg,0,0,0.1404,0.9197,0.3380,0.0585,0.1631,0.0012,0.0027,0.0000,0.6196,0.3804,0.2941,0.4782,0.2277
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_920_jpeg.jpg,0,0,0.0002,0.0000,1.0000,0.8956,0.0007,0.0000,0.0000,1.0000,0.0000,0.0000,0.3645,0.4452,0.1903
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074_jpeg.jpg,1,1,0.9926,0.2675,0.1543,0.9970,1.0000,1.0000,0.9998,0.0157,0.0002,0.9841,0.2759,0.4108,0.3132
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_436_jpeg.jpg,0,0,0.3656,0.3257,0.5360,0.0311,0.9495,1.0000,0.0005,0.0000,0.0000,1.0000,0.3522,0.3655,0.2822
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1406_jpeg.jpg,0,0,0.4976,0.9612,0.9805,0.9913,0.0024,0.0002,0.0119,0.0009,0.0000,0.9991,0.3768,0.3639,0.2594
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_mountain-valley-with-river-summer-daylight_569681066_jpeg.jpg,1,1,0.9619,1.0000,0.9998,0.9817,0.9991,1.0000,0.6094,0.0000,0.7379,0.2620,0.4413,0.3774,0.1813
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_17_jpeg.jpg,0,0,0.1024,0.1352,0.9999,0.6690,0.0008,0.0143,0.0000,0.9091,0.0483,0.0426,0.3207,0.3400,0.3394
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_98_jpeg.jpg,0,0,0.4414,0.0006,1.0000,0.9656,0.2866,0.0001,0.0001,0.1798,0.5461,0.2741,0.2508,0.1817,0.5675
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_720_jpeg.jpg,0,0,0.0002,0.0000,0.9995,0.8988,0.0000,0.0012,0.0000,1.0000,0.0000,0.0000,0.3044,0.2759,0.4197
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_396_jpeg.jpg,0,0,0.3983,0.0000,0.6872,0.6673,0.2591,0.1083,0.0004,0.0000,0.0000,1.0000,0.3454,0.3661,0.2884
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1521_jpeg.jpg,0,1,0.6174,0.9745,0.8258,0.5745,0.9375,0.1615,0.2547,0.0000,1.0000,0.0000,0.2806,0.3985,0.3210
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_jpeg.jpg,1,1,0.9968,0.9989,0.7006,0.9938,0.9998,0.9998,1.0000,0.0000,0.0000,1.0000,0.4096,0.2838,0.3066
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260_jpeg.jpg,1,1,0.7062,0.9989,0.9431,0.4397,0.0927,1.0000,0.1562,0.0097,0.9854,0.0049,0.5374,0.4137,0.0489
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_57562305_jpeg.jpg,1,1,1.0000,1.0000,0.9993,0.7468,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2951,0.3354,0.3695
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1234_jpeg.jpg,0,0,0.0873,0.8233,0.4695,0.0752,0.1319,0.1280,0.0136,0.0000,0.0005,0.9995,0.4600,0.2714,0.2686
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_2033_jpeg.jpg,0,0,0.0455,0.0089,0.0073,0.1005,0.0000,0.0000,0.0001,0.0000,0.1023,0.8977,0.4446,0.4136,0.1418
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_83_jpeg.jpg,0,0,0.2283,0.5444,0.8294,0.3887,0.1366,0.0272,0.0107,0.0000,0.0053,0.9947,0.3956,0.2985,0.3059
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_307_jpeg.jpg,0,0,0.1806,0.3278,0.6569,0.0208,0.0006,0.9376,0.0042,0.0000,0.0000,1.0000,0.3503,0.3616,0.2882
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-bluetooth-earpiece_462114583_jpeg.jpg,1,1,0.9867,1.0000,1.0000,0.8970,1.0000,0.9227,1.0000,1.0000,0.0000,0.0000,0.3899,0.3438,0.2663
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-door-mat_976720159_jpeg.jpg,1,1,0.9167,0.9957,0.9999,0.9995,0.9999,0.4660,0.9902,0.0000,0.8182,0.1818,0.5006,0.3080,0.1915
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_jpeg.jpg,1,1,0.9999,0.9664,1.0000,0.9888,1.0000,1.0000,1.0000,0.0039,0.9953,0.0008,0.3793,0.4030,0.2177
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576_jpeg.jpg,1,1,0.9997,0.7849,1.0000,0.9905,1.0000,0.9999,0.9988,0.0000,1.0000,0.0000,0.2184,0.4235,0.3581
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_946_jpeg.jpg,0,1,0.7003,0.0003,0.9995,0.9978,0.6195,0.0000,0.5626,0.0000,0.0010,0.9990,0.4268,0.3272,0.2460
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_jpeg.jpg,1,1,0.9773,0.0533,0.9999,0.9763,1.0000,1.0000,0.9220,0.0097,0.9736,0.0166,0.2747,0.2689,0.4564
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_294_jpeg.jpg,0,0,0.1497,0.0006,0.9999,0.9818,1.0000,0.0000,0.0121,1.0000,0.0000,0.0000,0.2933,0.2515,0.4552
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_jpeg.jpg,1,1,0.9172,0.9995,0.6197,0.9961,0.9986,1.0000,0.9652,0.0153,0.4018,0.5829,0.2984,0.4119,0.2897
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_647_jpeg.jpg,0,0,0.0156,0.3223,0.0202,0.0555,0.0355,0.0000,0.0003,0.0000,1.0000,0.0000,0.3108,0.4427,0.2465
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_jpeg.jpg,1,1,0.8450,0.9898,0.9954,0.9756,0.2000,0.9925,1.0000,0.0168,0.9496,0.0336,0.3771,0.3951,0.2278
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_365_jpeg.jpg,0,0,0.0000,0.0000,0.9997,0.5700,0.0001,0.0001,0.0000,1.0000,0.0000,0.0000,0.2845,0.2445,0.4709
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_134_jpeg.jpg,0,1,0.6381,0.0004,0.7125,0.9065,0.0281,0.0002,0.9507,0.0000,0.0000,1.0000,0.3062,0.3140,0.3798
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_318_jpeg.jpg,0,0,0.2158,0.0065,0.9981,0.8998,0.5269,0.5565,0.0003,0.9998,0.0002,0.0000,0.4382,0.3484,0.2134
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_483_jpeg.jpg,0,0,0.3056,0.0489,0.9995,0.6827,1.0000,0.9785,0.0824,0.9954,0.0017,0.0029,0.2995,0.2248,0.4756
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_292431671_jpeg.jpg,1,1,0.7980,0.9739,0.9851,0.8882,0.9688,0.0036,0.9982,0.0000,0.2001,0.7998,0.5291,0.2959,0.1750
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_jpeg.jpg,1,1,1.0000,1.0000,1.0000,0.9818,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2891,0.2031,0.5079
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436_jpeg.jpg,1,1,0.9470,0.5341,0.7415,0.9966,0.9970,1.0000,0.9995,0.0000,0.3973,0.6027,0.3683,0.4275,0.2042
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_551323129_jpeg.jpg,1,1,0.9983,0.6308,0.9939,0.9981,0.9995,1.0000,0.9955,0.0000,0.0000,1.0000,0.3684,0.3145,0.3171
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_214_jpeg.jpg,0,0,0.1931,0.9999,0.2087,0.6600,0.4673,0.0157,0.0681,0.0000,1.0000,0.0000,0.3263,0.3986,0.2751
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_jpeg.jpg,1,1,0.9555,0.0008,0.9861,0.9851,0.8617,0.9921,0.9516,0.0000,0.0000,1.0000,0.4690,0.4058,0.1251
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tent-in-field_950044724_jpeg.jpg,1,1,0.9997,0.0697,0.9998,0.9749,0.9999,0.9992,0.9996,0.0000,0.9996,0.0004,0.3566,0.4362,0.2072
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_707_jpeg.jpg,0,0,0.0000,0.0000,0.9992,0.8382,0.0001,0.0001,0.0000,1.0000,0.0000,0.0000,0.3050,0.2420,0.4531
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_177611410_jpeg.jpg,1,1,0.9492,0.9986,0.9995,0.5388,0.5739,1.0000,0.9953,0.0000,0.9999,0.0001,0.2313,0.2511,0.5175
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407_jpeg.jpg,1,1,0.9860,0.9999,0.9987,0.9621,1.0000,1.0000,1.0000,0.0191,0.2505,0.7304,0.3195,0.2328,0.4477
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_jpeg.jpg,1,1,1.0000,1.0000,0.7282,0.5196,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2633,0.1505,0.5862
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_jpeg.jpg,1,1,0.9942,0.9765,1.0000,0.9611,1.0000,0.9730,0.9998,0.0000,1.0000,0.0000,0.2730,0.4244,0.3026
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_551_jpeg.jpg,0,1,0.6505,0.2669,1.0000,0.9998,0.8043,0.0003,0.2133,0.0972,0.1237,0.7792,0.3496,0.2234,0.4270
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_jpeg.jpg,1,1,1.0000,1.0000,0.9997,0.7345,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.3008,0.3703,0.3290
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1444_jpeg.jpg,0,0,0.2516,0.0052,0.9969,0.1224,0.4465,0.8655,0.0017,0.0000,0.0000,1.0000,0.2753,0.2971,0.4276
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1821_jpeg.jpg,0,1,0.8287,0.5876,0.9872,0.7590,0.9988,1.0000,0.0068,0.0000,0.9998,0.0002,0.3482,0.3202,0.3316
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_109_jpeg.jpg,0,0,0.0844,0.9984,0.0947,0.1573,0.0335,0.0000,0.0040,0.0000,0.0068,0.9932,0.3138,0.3356,0.3506
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_428_jpeg.jpg,0,0,0.4049,0.9997,0.9991,0.7577,0.0152,0.0000,0.1748,0.0000,0.0000,1.0000,0.3749,0.3597,0.2654
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1334_jpeg.jpg,0,1,0.6819,0.9971,0.2267,0.3855,0.9911,0.9416,0.9999,0.0000,0.0010,0.9990,0.3313,0.3170,0.3517
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_jpeg.jpg,1,1,0.9735,0.9955,0.9992,0.9751,0.9131,1.0000,1.0000,0.3859,0.1059,0.5082,0.4426,0.3732,0.1842
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_398_jpeg.jpg,0,1,0.6302,0.9674,0.1645,0.9867,0.9949,0.0000,0.0260,0.0000,0.0426,0.9574,0.3042,0.4557,0.2402
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-boat-on-water_560892226_jpeg.jpg,1,1,0.9883,0.9589,0.9996,0.9466,1.0000,1.0000,0.9456,0.0000,1.0000,0.0000,0.2840,0.2952,0.4208
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_jpeg.jpg,1,1,0.9596,1.0000,0.9963,0.8924,0.9925,0.9997,1.0000,0.0452,0.2435,0.7113,0.4335,0.2633,0.3032
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1136_jpeg.jpg,0,1,0.6007,0.9993,0.8905,0.8068,0.9998,0.0023,0.0099,0.0028,0.9460,0.0512,0.3112,0.4198,0.2690
